name,city,region,distance_km,bus_time,latitude,longitude,address,type,stars,website,coordinates_valid
N/A,N/A,Schleswig-Holstein,98.34,1h 38m,54.1319018,8.8586804,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.34,1h 38m,54.1297374,8.8555967,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.35,1h 38m,54.1319211,8.8585883,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.35,1h 38m,54.1295624,8.8551476,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.35,1h 38m,54.131941,8.8586005,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.35,1h 38m,54.1318468,8.8584906,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.35,1h 38m,54.1296878,8.8552751,N/A,unknown,N/A,N/A,Yes
Heimathafen,Büsum,Schleswig-Holstein,98.35,1h 38m,54.1325314,8.8594475,"Holstenstraße, 8, 25761, Büsum",guest_house,N/A,https://www.deinheimathafen.de/,Yes
N/A,N/A,Schleswig-Holstein,98.35,1h 38m,54.1296972,8.8552264,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.35,1h 38m,54.1318367,8.8584844,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.36,1h 38m,54.1319471,8.858445,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.36,1h 38m,54.1318691,8.8583306,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.36,1h 38m,54.1297817,8.8553264,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.36,1h 38m,54.1319707,8.8584595,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.36,1h 38m,54.1319595,8.8583861,N/A,unknown,N/A,N/A,Yes
Kiek mol in,N/A,Schleswig-Holstein,98.37,1h 38m,54.1976126,11.0208052,N/A,guest_house,N/A,https://op-de-horst.de/,Yes
N/A,N/A,Schleswig-Holstein,98.39,1h 38m,54.1358791,8.8634426,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.39,1h 38m,54.1358848,8.8634488,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.39,1h 38m,54.1358761,8.863492,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.39,1h 38m,54.1359462,8.8635405,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.4,1h 38m,54.1359606,8.8634811,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.4,1h 38m,54.1361076,8.8635713,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.4,1h 38m,54.1358947,8.863367,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.41,1h 38m,54.1359187,8.8632504,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.41,1h 38m,54.1359948,8.8632704,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.41,1h 38m,54.1359534,8.8632467,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.41,1h 38m,54.1360724,8.8633148,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.42,1h 38m,54.133863,8.8598515,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.42,1h 38m,54.1361507,8.863359,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.43,1h 38m,54.1337635,8.8595653,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.43,1h 38m,54.1339283,8.8597854,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.44,1h 38m,54.1338288,8.8594992,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.46,1h 38m,54.1299649,8.8534436,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.46,1h 38m,54.1299184,8.8534294,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.47,1h 38m,54.1300954,8.8534835,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.48,1h 38m,54.1301116,8.8533592,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.48,1h 38m,54.1300881,8.8531709,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.48,1h 38m,53.6501499,8.5087491,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.48,1h 38m,54.1299623,8.8531239,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.48,1h 38m,54.1302344,8.853405,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.49,1h 38m,54.130091,8.8531485,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.49,1h 38m,53.6500434,8.5085909,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.5,1h 38m,53.6501979,8.5084552,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.5,1h 38m,54.1302592,8.8532113,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.5,1h 38m,53.6502517,8.5085238,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.5,1h 38m,53.6499989,8.5084326,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.51,1h 38m,53.6502635,8.5083113,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.51,1h 38m,53.6501197,8.508269,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.52,1h 38m,53.650169,8.5081778,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.52,1h 38m,53.6500927,8.5082342,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.54,1h 38m,54.1313566,8.8538049,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.54,1h 38m,54.1311998,8.8537374,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.55,1h 38m,54.1312277,8.853549,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.55,1h 38m,54.1311362,8.8533081,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.55,1h 38m,54.1310537,8.853277,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.56,1h 38m,54.1313844,8.8536164,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.56,1h 38m,54.1310779,8.8530334,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.56,1h 38m,54.1311943,8.8532838,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.56,1h 38m,54.1311339,8.8531718,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.56,1h 38m,54.131153,8.8531789,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.56,1h 38m,54.1310682,8.8531645,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.56,1h 38m,54.1310612,8.8531618,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.56,1h 38m,54.1313341,8.8533955,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.56,1h 38m,54.1311442,8.8531756,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.57,1h 38m,54.1314562,8.8533643,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.57,1h 38m,54.1314067,8.8534188,N/A,unknown,N/A,N/A,Yes
Gästehaus Schloss Bothmer,Schwarmstedt,Niedersachsen,98.57,1h 38m,52.6985621,9.6005858,"Alte Dorfstraße, 15, 29690, Schwarmstedt",hotel,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.57,1h 38m,54.1314655,8.8534402,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.57,1h 38m,54.1314063,8.8534218,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.57,1h 38m,54.1312145,8.8531058,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.57,1h 38m,54.1313413,8.8533384,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.57,1h 38m,54.1311484,8.85306,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.57,1h 38m,54.1314742,8.8533709,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.58,1h 38m,54.1314415,8.853195,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.58,1h 38m,54.1314401,8.8532036,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.58,1h 38m,54.1355185,8.8590606,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.58,1h 38m,54.1354496,8.8591228,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.58,1h 38m,54.135422,8.8590339,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.58,1h 38m,54.1314747,8.8532161,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.59,1h 38m,54.1354909,8.8589717,N/A,unknown,N/A,N/A,Yes
Reiterhof Laubach,N/A,Niedersachsen,98.61,1h 38m,52.9999743,11.1514075,N/A,guest_house,N/A,https://reiterhof-laubach.de/,Yes
Café und Restaurant Möwenstübchen,Wurster Nordseeküste,Niedersachsen,98.62,1h 38m,53.6496285,8.5065293,"Strandstraße, 13, 27639, Wurster Nordseeküste",guest_house,N/A,https://www.physiotherapie-wremen.de/,Yes
Haus Gallentin,Bad Kleinen,Mecklenburg-Vorpommern,98.63,1h 38m,53.7576701,11.4487826,"Am Damm, 3, 23996, Bad Kleinen",guest_house,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.7,1h 38m,54.1365977,8.8583517,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.7,1h 38m,54.1364786,8.8581411,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.7,1h 38m,54.1365479,8.8581995,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.7,1h 38m,53.758633,11.4495401,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.7,1h 38m,53.7588865,11.4494065,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.7,1h 38m,54.1364673,8.858152,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.7,1h 38m,54.1364354,8.8580553,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.7,1h 38m,54.1365052,8.8581154,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.7,1h 38m,54.1365716,8.858177,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.71,1h 38m,53.7586968,11.449781,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.71,1h 38m,54.1365411,8.8580837,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.71,1h 38m,53.7589856,11.4495434,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.71,1h 38m,54.1366926,8.8582613,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.72,1h 38m,53.7586572,11.4498498,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.72,1h 38m,53.7595894,11.4494894,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.72,1h 38m,54.1365806,8.8579186,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.72,1h 38m,53.7587044,11.4497896,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.72,1h 38m,53.7585807,11.4499448,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.73,1h 38m,53.7584632,11.4500904,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.73,1h 38m,53.7595059,11.4496694,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.74,1h 38m,53.7584253,11.4503335,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.74,1h 38m,53.758464,11.4503043,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.74,1h 38m,53.7593936,11.4499114,N/A,unknown,N/A,N/A,Yes
Gästezimmer im Zeisigbusch,N/A,Niedersachsen,98.75,1h 38m,52.6904349,9.642168,N/A,guest_house,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.75,1h 38m,53.7584058,11.4505046,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.75,1h 38m,53.7593159,11.450079,N/A,unknown,N/A,N/A,Yes
Wassermühle Eldingen,N/A,Niedersachsen,98.75,1h 38m,52.6892775,10.3347784,"Im Brande, 4",guest_house,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.77,1h 38m,53.7580015,11.4509869,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.77,1h 38m,53.7581187,11.4508464,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.78,1h 38m,53.7578556,11.4511697,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.78,1h 38m,53.7578366,11.4512079,N/A,unknown,N/A,N/A,Yes
N/A,Wurster Nordseeküste,Niedersachsen,98.78,1h 38m,53.7545028,8.5324601,"Deichweg, 146, 27639, Wurster Nordseeküste",guest_house,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.78,1h 38m,53.7579295,11.4510771,N/A,unknown,N/A,N/A,Yes
Der Marschenhof,Wurster Nordseeküste,Niedersachsen,98.81,1h 38m,53.6418077,8.5023794,"In der Hofe, 16, 27639, Wurster Nordseeküste",hotel,N/A,https://www.marschenhof-wremen.de/,Yes
N/A,N/A,Schleswig-Holstein,98.82,1h 38m,54.131965,8.8492173,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.82,1h 38m,54.1320386,8.8492689,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.82,1h 38m,54.1319743,8.8492356,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.82,1h 38m,54.1319872,8.8490888,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.82,1h 38m,54.1315151,8.8484342,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.82,1h 38m,54.1319753,8.8491535,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.83,1h 38m,54.1320636,8.8491283,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.83,1h 38m,54.1318581,8.8487161,N/A,unknown,N/A,N/A,Yes
Cuxland Hotel,Wurster Nordseeküste,Niedersachsen,98.83,1h 38m,53.7341173,8.5244575,"Sieltrift, 37, 27639, Wurster Nordseeküste",hotel,N/A,https://www.cuxland-ferienparks.de/,Yes
N/A,N/A,Schleswig-Holstein,98.83,1h 38m,54.1316184,8.8484915,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.83,1h 38m,54.131685,8.8485246,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.83,1h 38m,53.6002223,11.4873073,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.84,1h 38m,54.1318708,8.8485115,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.84,1h 38m,54.1319423,8.8487636,N/A,unknown,N/A,N/A,Yes
Altes Forsthaus,N/A,Niedersachsen,98.84,1h 38m,52.9996326,11.1554954,N/A,guest_house,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.84,1h 38m,54.1315766,8.8481111,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.84,1h 38m,53.600334,11.4874794,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.84,1h 38m,53.6003494,11.4873504,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.84,1h 38m,54.131793,8.848582,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.84,1h 38m,53.7604805,11.451066,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.85,1h 38m,54.1318428,8.8483093,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.85,1h 38m,54.1318108,8.8482923,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.85,1h 38m,54.1316799,8.8481683,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.85,1h 38m,54.131733,8.848262,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.85,1h 38m,54.1318951,8.8485252,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.85,1h 38m,53.6003856,11.4874983,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.85,1h 38m,53.6003517,11.4876329,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.85,1h 38m,53.6003224,11.4875769,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.85,1h 38m,54.1317348,8.8482519,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.85,1h 38m,53.6003171,11.4876213,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.85,1h 38m,53.6003731,11.4875954,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.85,1h 38m,54.1318903,8.848411,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.86,1h 38m,54.1319988,8.8484723,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.86,1h 38m,53.6003446,11.4876931,N/A,unknown,N/A,N/A,Yes
Heu-Herberge,N/A,Schleswig-Holstein,98.86,1h 38m,54.2322517,10.9665926,N/A,hotel,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.87,1h 38m,53.6002877,11.487867,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.87,1h 38m,53.6001607,11.4878239,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.87,1h 38m,53.6003219,11.4878791,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.89,1h 38m,52.9569483,11.0953561,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.89,1h 38m,52.9571173,11.0955044,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.9,1h 38m,52.9570607,11.0956823,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.9,1h 38m,52.9570813,11.0956175,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,98.91,1h 38m,52.9568917,11.0955341,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.93,1h 38m,53.758866,11.4531249,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Mecklenburg-Vorpommern,98.94,1h 38m,53.758689,11.453353,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.94,1h 38m,54.1336047,8.8490604,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.95,1h 38m,54.1336403,8.8488745,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.95,1h 38m,54.1337568,8.8491453,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.96,1h 38m,54.1336747,8.8488937,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.97,1h 38m,54.1338245,8.8487918,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.97,1h 38m,54.1337068,8.8487262,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.98,1h 38m,54.134527,8.8495717,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.99,1h 38m,54.1346636,8.8496306,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.99,1h 38m,54.1346479,8.8496424,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.99,1h 38m,54.1346517,8.8496236,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.99,1h 38m,54.1346967,8.8496134,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.99,1h 38m,54.1345537,8.8494388,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.99,1h 38m,54.13453,8.849425,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,98.99,1h 38m,54.1346702,8.8495979,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.0,1h 38m,54.1350525,8.8500314,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.0,1h 39m,54.1350183,8.8498965,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.0,1h 38m,54.1346774,8.8494962,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.0,1h 39m,54.1345734,8.8492085,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.0,1h 39m,54.1354147,8.8504186,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.0,1h 39m,54.1350385,8.8499075,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.0,1h 39m,54.1351564,8.8500881,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.0,1h 39m,54.1350304,8.8499508,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.0,1h 38m,54.1347157,8.8495186,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.0,1h 39m,54.1350641,8.8499692,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.01,1h 39m,54.1347097,8.8493354,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.01,1h 39m,54.1351787,8.8499693,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.01,1h 39m,54.1346947,8.8493266,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.01,1h 39m,54.1347032,8.8492844,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.01,1h 39m,54.1350842,8.8498653,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.01,1h 39m,54.1355327,8.8504342,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.01,1h 39m,54.1353985,8.850325,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.01,1h 39m,54.1354482,8.8504505,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.01,1h 39m,54.1350972,8.8497955,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.01,1h 39m,54.1350297,8.8498356,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.02,1h 39m,54.1352006,8.8498518,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.02,1h 39m,54.1353659,8.8500693,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.03,1h 39m,54.1356788,8.8503811,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.03,1h 39m,54.1353656,8.8498112,N/A,unknown,N/A,N/A,Yes
ACQUA Strande Yachthotel,Strande,Schleswig-Holstein,99.03,1h 39m,54.4375523,10.1725773,"Strandstraße, 15, 24229, Strande",hotel,N/A,N/A,Yes
Strandhotel,Strande,Schleswig-Holstein,99.04,1h 39m,54.4375504,10.1737137,"Strandstraße, 21, 24229, Strande",hotel,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.04,1h 39m,54.1353762,8.849697,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.04,1h 39m,54.1357606,8.8502918,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.04,1h 39m,54.1323778,8.845257,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.05,1h 39m,54.1358047,8.8501683,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.05,1h 39m,54.1324774,8.8453131,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.06,1h 39m,54.1358514,8.8499648,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.07,1h 39m,54.1325441,8.8449681,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.07,1h 39m,54.1324444,8.844912,N/A,unknown,N/A,N/A,Yes
bahjat home,N/A,Niedersachsen,99.09,1h 39m,53.5087926,8.4950624,N/A,guest_house,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.09,1h 39m,54.1323193,8.844223,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.1,1h 39m,54.1323468,8.8440728,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.1,1h 39m,54.1323866,8.8440941,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.1,1h 39m,54.1324502,8.8442928,N/A,unknown,N/A,N/A,Yes
4-Sterne-Strandhotel,N/A,Schleswig-Holstein,99.1,1h 39m,54.309674,10.7930151,N/A,hotel,N/A,https://www.weissenhaeuserstrand.de/unterkuenfte/strandhotel/,Yes
N/A,N/A,Schleswig-Holstein,99.11,1h 39m,54.1324182,8.8439218,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.12,1h 39m,54.1325093,8.8439704,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.14,1h 39m,54.1345684,8.8465334,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,99.14,1h 39m,54.4163675,10.3729236,N/A,unknown,N/A,N/A,Yes
